Ind,match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color
228,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446730059,AttemptSaved,9875,521210,Hirving Lozano,91.0999984741211,31.8650005817413,16,NA,TRUE,TRUE,93.9,31.94125,32.24625,1.219999994,0.082958310842514,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,1.46395502645503,0.322751321164021,1,Hirving,Lozano,#003880
229,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446730507,Miss,9875,900433,Khvicha Kvaratskhelia,86.1382385697518,32.1699988365173,18,NA,FALSE,FALSE,NA,NA,41.5990625,0.1797894728,0.0948789417743683,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.0236594280939261,0.497429781634248,Khvicha,Kvaratskhelia,#003880
230,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446731297,Miss,9875,521210,Hirving Lozano,97.0877163528214,20.4259872642,21,NA,FALSE,FALSE,NA,NA,42.350625,0.1797894728,0.0655488967895508,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.0215300618576454,0.452660728987352,Hirving,Lozano,#003880
231,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446731895,AttemptSaved,9875,900433,Khvicha Kvaratskhelia,93.8000030517578,46.0326135993743,24,NA,TRUE,TRUE,95.3508771917,44.9115923524,35.44875,0.8925263114,0.0363080501556396,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.616732804232803,0.236118071798942,1,Khvicha,Kvaratskhelia,#003880
232,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446732741,AttemptSaved,9876,797758,Martin Hongla,82.1470839422689,27.0261917584649,28,NA,FALSE,TRUE,103.6724137932,33.695,34.68625,2.2345263048,0.0270496606826782,0.0985,RightFoot,RegularPlay,FirstHalf,FALSE,0.818452380952381,0.591144525079365,1,Martin,Hongla,#002F6C
233,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446732855,Miss,9876,331534,Koray Günter,97.1842134702786,27.1942844315351,29,NA,FALSE,FALSE,102.7241379312,36.51625,42.8709375,0.802631575,0.0248689353466034,NA,Header,FromCorner,FirstHalf,FALSE,0,0.0904787769049213,0.426110543558671,Koray,Günter,#002F6C
234,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446732863,Goal,9876,299886,Kevin Lasagna,102.439658066508,37.8640489034649,29,NA,FALSE,TRUE,NA,NA,36.05875,1.0145263108,0.628294765949249,0.4989,LeftFoot,FromCorner,FirstHalf,FALSE,0.455357142857142,0.268393203915344,1,Kevin,Lasagna,#002F6C
235,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446733181,AttemptSaved,9875,900433,Khvicha Kvaratskhelia,96.4122807008,46.3829320708743,30,NA,FALSE,TRUE,103.8620689656,37.58375,35.3725,2.0290526216,0.0694693922996521,0.1253,LeftFoot,RegularPlay,FirstHalf,FALSE,0.636904761904761,0.536786407830688,1,Khvicha,Kvaratskhelia,#003880
236,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446733325,Miss,9875,521210,Hirving Lozano,90.3000030517578,23.6489161329129,31,NA,FALSE,FALSE,NA,NA,27.278333333,5.9142069072,0.040586918592453,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.76971264796136,0.677248677248677,0.432856009295758,Hirving,Lozano,#003880
237,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446734119,Post,9875,612863,Andre-Frank Zambo Anguissa,95.0614020350607,30.4925011634827,34,NA,FALSE,FALSE,NA,NA,37.72,0.609999997,0.0530053079128265,NA,Header,SetPiece,FirstHalf,FALSE,0.0158730158730163,0.161375660582011,1,Andre-Frank Zambo,Anguissa,#003880
238,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446734353,AttemptSaved,9875,362212,Piotr Zielinski,77.4169902928,34.7625,34,NA,TRUE,TRUE,90.9,34.38125,34,1.219999994,0.0194632709026337,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1,0.322751321164021,1,Piotr,Zielinski,#003880
239,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446735275,Goal,9875,900433,Khvicha Kvaratskhelia,97.8596491223,34.9150005817413,37,NA,FALSE,TRUE,NA,NA,36.2875,0.6485263126,0.155688554048538,0.5327,Header,RegularPlay,FirstHalf,FALSE,0.39484126984127,0.171567807566138,1,Khvicha,Kvaratskhelia,#003880
240,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446736299,Miss,9875,687681,Victor Osimhen,92.4000015258789,27.0261917584649,40,NA,FALSE,FALSE,NA,NA,40.301428572,0.802631575,0.0427447557449341,NA,RightFoot,RegularPlay,FirstHalf,FALSE,-2.22044604925031E-16,0.127372954533904,0.599863976368184,Victor,Osimhen,#003880
241,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446738579,AttemptSaved,9875,308517,Stanislav Lobotka,84.7373786408,28.6230945957676,45,1,TRUE,TRUE,87.8558823528,29.463571427,33.61875,1.219999994,0.0536170899868011,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.10085978835979,0.322751321164021,1,Stanislav,Lobotka,#003880
242,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446739185,Goal,9875,687681,Victor Osimhen,102.724136484246,27.950714285,45,3,FALSE,TRUE,NA,NA,32.24625,0.770526312,0.0809319019317627,0.1296,RightFoot,FromCorner,FirstHalf,FALSE,1.46395502645503,0.20384293968254,1,Victor,Osimhen,#003880
243,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446745557,Goal,9876,600190,Thomas Henry,99.0175409148214,34.0762488365173,48,NA,FALSE,TRUE,NA,NA,37.12625,1.6245263078,0.257258683443069,0.9133,Header,RegularPlay,SecondHalf,FALSE,0.172949735449736,0.429768864497354,1,Thomas,Henry,#002F6C
244,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446746485,Miss,9875,687681,Victor Osimhen,100.827584760246,39.7130939565351,50,NA,FALSE,FALSE,103.577586207,26.774047619,3.6075829405,0.5329473658,0.154902815818787,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,2,0.0175355373926541,0.124373128751155,Victor,Osimhen,#003880
245,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446748283,Goal,9875,362212,Piotr Zielinski,90.5999984741211,38.5364292142324,55,NA,FALSE,TRUE,NA,NA,32.0175,0.2054736832,0.226292192935944,0.6587,LeftFoot,RegularPlay,SecondHalf,FALSE,1.5244708994709,0.0543581172486773,1,Piotr,Zielinski,#003880
246,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446749245,Miss,9876,119014,Darko Lazovic,93,41.7724995589256,58,NA,FALSE,FALSE,NA,NA,31.1025,4.5846896616,0.0372662544250488,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.42801763852501,0.677248677248677,0.558380215228481,Darko,Lazovic,#002F6C
247,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446751171,Goal,9875,308517,Stanislav Lobotka,89.5,37.5837505817413,65,NA,FALSE,TRUE,NA,NA,30.7975,0.2054736832,0.0783550143241882,0.4594,RightFoot,RegularPlay,SecondHalf,FALSE,1.84722222222222,0.0543581172486773,1,Stanislav,Lobotka,#003880
248,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446753919,Miss,9876,331534,Koray Günter,97.1842134702786,31.6362511634827,74,NA,FALSE,FALSE,NA,NA,35.60125,5.3059310432,0.111552327871323,NA,Header,FromCorner,SecondHalf,FALSE,0.795616558976157,0.677248677248677,0.48247894274481,Koray,Günter,#002F6C
249,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446754795,Miss,9875,544693,Amir Rrahmani,100.922410899492,30.4925011634827,76,NA,FALSE,FALSE,NA,NA,33.695,4.5846896616,0.305563688278198,NA,Header,FromCorner,SecondHalf,FALSE,1.04505448826579,0.677248677248677,0.558380215228481,Amir,Rrahmani,#003880
250,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446755153,Miss,9875,415539,Matteo Politano,90,19.0947773397718,77,NA,FALSE,FALSE,NA,NA,39.040714287,0.8925263114,0.0490330755710602,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0,0.177063459776291,0.749893722353719,Matteo,Politano,#003880
251,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446756131,Goal,9875,415539,Matteo Politano,90.6999969482422,33.3137488365173,79,NA,FALSE,TRUE,NA,NA,31.02625,0.160526315,0.10442516207695,0.4357,LeftFoot,RegularPlay,SecondHalf,FALSE,1.78670634920635,0.0424672791005291,1,Matteo,Politano,#003880
252,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446757883,AttemptSaved,9875,612863,Andre-Frank Zambo Anguissa,95.4473684198,32.85625,82,NA,FALSE,TRUE,103.103448276,33.8475,33.39,1.7079999916,0.04692742228508,0.0646,Header,FromCorner,SecondHalf,FALSE,1.16137566137566,0.45185184962963,1,Andre-Frank Zambo,Anguissa,#003880
253,3919069,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 16:30 UTC",9876,Hellas Verona,#002F6C,9875,Napoli,#003880,2446757959,Miss,9875,612863,Andre-Frank Zambo Anguissa,90.3000030517578,34.5337505817413,82,NA,FALSE,FALSE,NA,NA,26.2275,0.802631575,0.0804942846298218,NA,RightFoot,FromCorner,SecondHalf,FALSE,2,0.103265561273722,0.486330009649405,Andre-Frank Zambo,Anguissa,#003880
254,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446777493,Miss,7943,364520,Domenico Berardi,88.3926486968759,19.5151597728436,19,NA,FALSE,FALSE,NA,NA,32.9325,5.1842758704,0.0665595829486847,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.13945302700629,0.677248677248677,0.493800882514086,Domenico,Berardi,#084018
255,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446777915,AttemptSaved,7943,265924,Gregoire Defrel,102.060346274754,38.2842869984649,20,NA,FALSE,TRUE,104.525862069,36.05875,35.6775,1.059473679,0.180745273828506,0.626,LeftFoot,RegularPlay,FirstHalf,FALSE,0.556216931216931,0.280284042063492,1,Gregoire,Defrel,#084018
256,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446778233,AttemptSaved,7943,265924,Gregoire Defrel,78.3179646033311,28.4549987165351,21,NA,FALSE,TRUE,103.8620689656,33.8475,31.4075,0.3274736826,0.0335302650928497,0.1913,LeftFoot,RegularPlay,FirstHalf,FALSE,1.68584656084656,0.0866332493650794,1,Gregoire,Defrel,#084018
257,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446778403,AttemptSaved,7943,921921,Kristian Thorstvedt,84.9573496642482,37.744,22,NA,TRUE,TRUE,86.7823529408,37.696,34.07625,1.219999994,0.142349392175674,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.979828042328042,0.322751321164021,1,Kristian,Thorstvedt,#084018
258,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446778609,Miss,7943,364520,Domenico Berardi,75.3898023902689,18.8845854550564,22,NA,FALSE,FALSE,NA,NA,64.9171563963,2.0483157794,0.0199334919452667,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0,0.0662517520416312,0.122262214271826,Domenico,Berardi,#084018
259,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446780281,Goal,9885,46509,Ángel Di Maria,96.0263143160607,24.2794904507,26,NA,FALSE,TRUE,NA,NA,35.22,1.9519999904,0.043656975030899,0.1845,LeftFoot,RegularPlay,FirstHalf,FALSE,0.677248677248676,0.516402113862434,1,Ángel,Di Maria,#000000
260,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446781409,Miss,9885,737857,Dusan Vlahovic,95.1578917908214,32.3224994182587,29,NA,FALSE,FALSE,NA,NA,28.539047618,1.0723157842,0.0725243091583252,NA,RightFoot,RegularPlay,FirstHalf,FALSE,2,0.196360581303454,0.692186954872445,Dusan,Vlahovic,#000000
261,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446782039,AttemptSaved,7943,441164,Kaan Ayhan,71.2228155368,17.8336300405564,31,NA,FALSE,TRUE,103.6724137932,33.31375,35.75375,1.4639999928,0.00591814517974854,0.1399,RightFoot,RegularPlay,FirstHalf,FALSE,0.536044973544974,0.387301585396825,1,Kaan,Ayhan,#084018
262,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446784341,Miss,9885,737857,Dusan Vlahovic,91,30.4925011634827,35,NA,FALSE,FALSE,NA,NA,28.959285713,0.3595789456,0.0905188024044037,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.0713349190465633,0.749893722353719,Dusan,Vlahovic,#000000
263,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446785389,AttemptSaved,9885,155066,Juan Cuadrado,83.2732975342689,48.8351613713743,38,NA,FALSE,TRUE,101.681034483,35.525,36.8975,0.6934736808,0.0374380648136139,0.1357,RightFoot,RegularPlay,FirstHalf,FALSE,0.233465608465608,0.183458645714286,1,Juan,Cuadrado,#000000
264,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446785645,Miss,9885,624166,Manuel Locatelli,75.7276699048,29.21142857,39,NA,FALSE,FALSE,NA,NA,32.17,6.7571034616,0.0175276100635529,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.18341662021431,0.677248677248677,0.378860559786933,Manuel,Locatelli,#000000
265,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446787411,Goal,9885,737857,Dusan Vlahovic,94,34,43,NA,FALSE,TRUE,NA,NA,34,1.1814736784,0.7884,0.8478,LeftFoot,Penalty,FirstHalf,FALSE,1,0.312559174179894,1,Dusan,Vlahovic,#000000
266,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446788483,AttemptSaved,7943,364520,Domenico Berardi,83.6111650488,23.0183444878436,45,1,FALSE,TRUE,103.1982758622,33.00875,35.60125,0.4045263138,0.0241594016551971,0.0984,LeftFoot,RegularPlay,FirstHalf,FALSE,0.576388888888889,0.107017543333333,1,Domenico,Berardi,#084018
267,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446789837,Miss,7943,815431,Davide Frattesi,79.8946567582689,29.9678584234649,45,5,FALSE,FALSE,NA,NA,40.217380953,5.1842758704,0.0296602249145508,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.187791481079982,0.677248677248677,0.493800882514086,Davide,Frattesi,#084018
268,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446796513,AttemptSaved,7943,921921,Kristian Thorstvedt,83.1606778935344,45.5421645320129,48,NA,TRUE,TRUE,86.9970588232,43.7905732436,34.68625,1.219999994,0.0296874940395355,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.818452380952381,0.322751321164021,1,Kristian,Thorstvedt,#084018
269,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446796539,AttemptSaved,7943,900043,Matheus Henrique,77.5296099335344,33.7712505817413,49,NA,FALSE,TRUE,103.577586207,34.53375,32.78,1.7465263072,0.0231584906578064,0.0952,RightFoot,RegularPlay,SecondHalf,FALSE,1.32275132275132,0.462043996613757,1,Matheus,Henrique,#084018
270,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446797047,Miss,9885,46509,Ángel Di Maria,92.1999969482422,21.9673890733436,50,NA,FALSE,FALSE,NA,NA,40.637619048,1.2456842044,0.123353332281113,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,-2.22044604925031E-16,0.187670337118148,0.569481311395682,Ángel,Di Maria,#000000
271,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446797285,Goal,9885,737857,Dusan Vlahovic,96.7017573297786,37.744,51,NA,FALSE,TRUE,NA,NA,36.36375,0.1219999994,0.299713850021362,0.8394,RightFoot,RegularPlay,SecondHalf,FALSE,0.374669312169311,0.0322751321164021,1,Dusan,Vlahovic,#000000
272,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446798511,AttemptSaved,7943,518633,Giorgos Kyriakopoulos,82.1470839422689,48.6950307755129,55,NA,TRUE,TRUE,93.7,41.7725,33.92375,1.219999994,0.0299845039844513,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.02017195767196,0.322751321164021,1,Giorgos,Kyriakopoulos,#084018
273,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446798877,AttemptSaved,7943,815431,Davide Frattesi,92,39.5450012834649,56,NA,TRUE,TRUE,95.1578947355,38.200238097,35.3725,0.2696842092,0.0749658346176147,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.636904761904761,0.0713450288888889,1,Davide,Frattesi,#084018
274,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446799501,AttemptSaved,7943,815431,Davide Frattesi,94.6754356503214,24.955625,58,NA,FALSE,TRUE,103.2931034484,31.94125,31.7125,0.9759999952,0.0547105669975281,0.1029,Header,RegularPlay,SecondHalf,FALSE,1.60515873015873,0.258201056931217,1,Davide,Frattesi,#084018
275,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446801699,AttemptSaved,7943,750030,Andrea Pinamonti,81.6966053793311,19.1648413013436,64,NA,TRUE,TRUE,83.160679612,20.0756687927,34.68625,1.219999994,0.0321181118488312,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0.818452380952381,0.322751321164021,1,Andrea,Pinamonti,#084018
276,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446801887,Miss,7943,364520,Domenico Berardi,86.5676437822482,42.0037504410744,65,NA,FALSE,FALSE,92.4,43.16,46.3128662384,0.6228421022,0.0541441142559052,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.11022302462516E-16,0.0505846559314962,0.306995944470781,Domenico,Berardi,#084018
277,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446804327,Miss,9885,737857,Dusan Vlahovic,95.3508786640393,37.744,72,NA,FALSE,FALSE,NA,NA,10.1668246505,0.5329473658,0.0436345040798187,NA,Header,RegularPlay,SecondHalf,FALSE,2,0.0223615761636723,0.158602449928238,Dusan,Vlahovic,#000000
278,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446804741,AttemptSaved,9885,1280080,Fabio Miretti,91.5,42.3506245589256,73,NA,TRUE,TRUE,94.5789473669,41.141904762,33.695,0.5329473658,0.122780621051788,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.08068783068783,0.140991366613757,1,Fabio,Miretti,#000000
279,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446805237,AttemptSaved,7943,750030,Andrea Pinamonti,98.5350847743214,48.6950307755129,74,NA,FALSE,TRUE,103.6724137932,38.78857143,32.70375,0.2054736832,0.0925918817520142,0.122,RightFoot,RegularPlay,SecondHalf,FALSE,1.34292328042328,0.0543581172486773,1,Andrea,Pinamonti,#084018
280,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446805689,Miss,7943,815431,Davide Frattesi,91.8000030517578,30.2679998168945,75,NA,FALSE,FALSE,NA,NA,44.4211464923,0.9824210478,0.00629439949989319,NA,Header,RegularPlay,SecondHalf,FALSE,0,0.094271877717667,0.362724005731325,Davide,Frattesi,#084018
281,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446807255,Miss,7943,443966,Jeremy Toljan,83.1606778935344,23.6489161329129,80,NA,FALSE,FALSE,NA,NA,27.782619047,6.8787586344,0.0291643142700195,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.61213268994685,0.677248677248677,0.372160172505209,Jeremy,Toljan,#084018
282,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446808867,AttemptSaved,9885,281012,Filip Kostic,95.1578917908214,50.4466231330129,85,NA,TRUE,TRUE,96.8947368413,47.9243312073,36.36375,1.219999994,0.0790877044200897,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.374669312169311,0.322751321164021,1,Filip,Kostic,#000000
283,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446809185,AttemptSaved,9885,737857,Dusan Vlahovic,91.6999969482422,40.6376196892324,86,NA,TRUE,TRUE,93.9,39.545000001,33.31375,0.6228421022,0.118189066648483,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.18154761904762,0.164773042910053,1,Dusan,Vlahovic,#000000
284,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446809427,Miss,9885,1280082,Matias Soulé,91.6999969482422,30.8737511634827,87,NA,FALSE,FALSE,NA,NA,28.539047618,0.4430526294,0.0878971815109253,NA,LeftFoot,FromCorner,SecondHalf,FALSE,2,0.0811310186223851,0.692186954872445,Matias,Soulé,#000000
285,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446810707,Miss,9885,1020963,Nicolo Rovella,83.9490325633311,17.5533755306282,90,2,FALSE,FALSE,NA,NA,37.756,7.0004138072,0.0625375509262085,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0.636629190530171,0.677248677248677,0.365692667677304,Nicolo,Rovella,#000000
286,3919070,1,55,Serie A,Serie A Round 1,55,2022/2023,"Mon, Aug 15, 2022, 18:45 UTC",9885,Juventus,#000000,7943,Sassuolo,#084018,2446811041,AttemptSaved,7943,900043,Matheus Henrique,78.6558235255344,39.3769054042324,90,3,TRUE,TRUE,91,36.51625,36.36375,0.6228421022,0.0124680399894714,NA,RightFoot,FromCorner,SecondHalf,FALSE,0.374669312169311,0.164773042910053,1,Matheus,Henrique,#084018
